face_id,content,label
facebook_corpus_msr_374300,border per hona chahiye indian muslim army fir dekho pakistan ki bhosdi kaise fadtey h hum hijda pakistan,3
facebook_corpus_msr_115568,bas kahe rula rahi h|ab to sach me lag rha h engg chor de tong,1
facebook_corpus_msr_411488,babu ji ki jai ho vikas purush manoj shina babu ji,1
facebook_corpus_msr_356521,आत ं कव ा द क ा क ो ई धर ् म नह ी ं ह ो त ा|मजहब ह ो त ा ह ै ।,3
facebook_corpus_msr_360314,भ ा रत क ा आ ँ चल स ् वच ् छ रह े|हम द ा ग ी भ ी ह ो सकत े ह ै|द ि ल ् ल ी गर य ू ँ ह ी म ौ न रह ी|हम ब ा ग ी भ ी ह ो सकत े ह ै ं,2
facebook_corpus_msr_866624,क ा ं ग ् र े स क ो म ा ल ू म ह ै क ि ड ू बत े क ो त ि नक े क ा सह ा र ा|। अक े ल े दम पर त ो स ी ट ो ं पर भ ी च ु न ा व लड़न े क ी ह ै स ि यत नह ी ं ह ै ।,3
facebook_corpus_msr_431239,arey uttarkhand me ja ke bolo|waha bhashan zarrori hai,2
facebook_corpus_msr_300585,jai hind,1
facebook_corpus_msr_1292844,capitalist logo ka loan maffh ho gaya esi khosi mai|kuch mitha hojai,2
facebook_corpus_msr_372337,न ा च न ज ा न े आ ँ गन ट े ड़ ा । जबरन म ि ड ि य ा क ो अपन ी तरफ करन े क ी न क ा म क ो श ि श ।,3
facebook_corpus_msr_407050,iss bc ko to nanga kar k dono hath pair badh k iski gang mai mirchi daal dena chahiye :face_with_tears_of_joy: :face_with_tears_of_joy: :face_with_tears_of_joy:,3
facebook_corpus_msr_917643,feku,3
facebook_corpus_msr_360133,secular dogla hindu khal pahankar musalman ki tarafdari kar raha hai re gandu kashmir kairana bengal me hue hinduo per atyachar nahi dikhta hai updesh de raha hai aaj desh ki sari problem ki jer tum log jaise gandu hai soch badal hindu ban,3
facebook_corpus_msr_1391631,यह गलत ह ै ज ी वन अम ू ल ् य ह ै च ा ह े क ि स ी क ा ह ो गर ी ब ह ो य ा अम ी र ह ो क ् य ा गर ी ब ह ो न ा ग ु नह ग ा र ह ै,1
facebook_corpus_msr_350102,pakistan ke saamne wo|inch ka seena ho jata he|ye pakistan ko kabhi bhi permanent chup nai bitha payenge,2
facebook_corpus_msr_409158,ha ha ha ha ha ha ha koi kasar nhee chodee congress ne,2
facebook_corpus_msr_404448,सह ी म े प ् रभ ा व ी त ह ो न े ज ै स ी ह ी ब ा त ह ै म ै त ो उल द ि न क ा ई ं तज ा र कर रह ा ह ु|ज ी स द ि न ओ ऊस क ी स ा न क ी ब ा त कर े|ज ो अब भ ी मर रह े ह ै|और आप प ् रभ ा व ी त ह ो ज ा ए|और क ु छ स ु क ु न म ी ल ज ा य े,2
facebook_corpus_msr_1946746,maulana sahab se pucho ki wo hindu riti riwaz se puja krne ko tayaar hai kya|kisi ke niji dharm ko to chodd do|kal ko wo aazan karwa bhi de to tum jaise maulvi hi bolenge ki musalmano ko maska lagane ke lie|musalman bhaiyo ko apni taraf|unse sympathy jatane ke lie|agle election ke lie vote bank badhane ke lie ye stunt krware rahe hai|aise maulviyo ke doglepan ke wajah se hi hindu muslim ki aapsi shanti bhang hoti hai,3
facebook_corpus_msr_2179716,dekhi h|kl krke dikhaungi tuje,1
facebook_corpus_msr_495773,itne paise kbi government ne unko diye jo desh ki raksha karte h jb wo shaheed ho jate h jitne inko diye isne aadhe paise unko de do unke piche walo ki life set ho jayegi|plz is bat ko share kro jai hind :folded_hands: 🏼 🇮 🇳,1
facebook_corpus_msr_1710296,ye sarkar nikammi hai,3
facebook_corpus_msr_2041627,waah|:thumbs_up: :OK_hand:,1
facebook_corpus_msr_406904,म ि ल ा र ् ड कभ ी कभ ी नह ी र ो ज ़ ह ी ऐस े क ा म कर ो त ा क ि म ा ई ब ा प पर भर ो स ा बढ ़ े,2
facebook_corpus_msr_363746,jawab kya dega india inch sena kaha gaya modi ji se pucho,2
facebook_corpus_msr_1946977,ye molana chutiya hai kya kya ye jaruri hai kya ki muslim o se mohbaat ka matlab nmaaj padna eska matlab to ye huaa ku muslim hindu o se nafrat hi karte hai kyu ki agr ham hindu o se pyar karte hote to ye muslim bhi rojana parbhu sree ram ki pooja paath karte fir jab tum apne dharm me apni marji mante ho to kya ham tumhare baap ke gulaam hai kya,3
facebook_corpus_msr_361180,कड़ ा जव ा ब तब म ा न ू ं ग ा जब प ा क ि स ् त ा न ि य ो क े स ा थ भ ी वह ी सल ू क ह ो ग ा ज ो हम ा र े जव ा न ो ं क े स ा थ ह ु आ स ि र ् फ फ ा यर ि ं ग करन े स े कर ा र ा जव ा ब नह ी ह ो त ा ।,2
facebook_corpus_msr_2020829,bihar wla yad h na,2
facebook_corpus_msr_1946939,tum log havan karvayoge ka masjid mai|ijjat di to saalo sir pe n chado|sharm karo kuch hindustan hai pakistan nahi,3
facebook_corpus_msr_474648,arey vo bhagton jo mere pass paisa hai kya usko naya kar ke kya tumhara modi de ga|pehley source batao,2
facebook_corpus_msr_2082626,acche din aa gaye,1
facebook_corpus_msr_2082714,wah re pheku jabsey aya hai roze naya kanoon,2
facebook_corpus_msr_374136,aur ek dil say bologe|pakistani mulle rendy k bache hai|apne maa chod k peda hue suar hai|unke bhen chodege jald hmare army|jai hind|:face_with_tears_of_joy: :beaming_face_with_smiling_eyes: :grinning_face:|like kar mera comment|:grinning_face: :beaming_face_with_smiling_eyes: :face_with_tears_of_joy:,3
facebook_corpus_msr_322709,bhakt aya bhakt aya|ndtv sachai dikhata hai or bhakton ki jal jaya karti hai,2
facebook_corpus_msr_606199,ब ा ह ु बल ी र ि ल ी ज ह ो न े क े पहल े द ि न स े ह ी हर द ि न एक नय ा र ि क ॉ र ् ड बन ा रह ी ह ै ल े क ि न इस ब ा र ज ो ब ा ह ु बल ी न े क ि य ा ह ै व ो ब ॉ ल ी व ु ड क े कई स ु परस ् ‍ ट ा र ् स क ी न ी ं द उड ़ ा सकत ा ह ै|bahubali,2
facebook_corpus_msr_1731673,chara chor kya bolega,3
facebook_corpus_msr_350061,pahle congress k jaichando se niptna padega|yadi modi ji aisa ni kr sake to ka seena ni dikha payenge,2
facebook_corpus_msr_365481,अब स ौ गय स ा र े द े श भक ् त कह ा गई द े शभक ् त ि । म े र सभ ी द े शव ा स ि य ो ं सबक ो एक ह ो न े क ा वक ् त आ गय ा ह ै क ि इन भर ् शट न े त ा ओ ं पर ज ु त ा मरन े क ा । यह बस न ो ट और व ो ट बट ो रन े क े ल ि ए ह ै बस,2
facebook_corpus_msr_349733,jis thali mai khate ho usi ko ched karte ho ye toh inki purana adat hi|japan ya esrayel jao pata chal jayega,2
facebook_corpus_msr_233557,शह ी द व ी र स ै न ि क ो हम शर ् म ि ं द ा ह ै|क ् य ो ं क ि ग ् रहम ं त ् र ी क े प ा स स ि र ् फ न ि ं द ा ह ै ल े क ि न म ु झ े नर े न ् द ् र म ो द ी पर गर ् व ह ै,2
facebook_corpus_msr_456149,bike ki peeda ki kahani hai|bike pehle bahut gareeb thi,1
facebook_corpus_msr_1931168,india expres tumhari maa bahan ki chu|mera l,3
facebook_corpus_msr_747645,गल ी गल ी म े ं श ो र ह ै क ो ई त ो evm च ो र ह ै|i am with बह ु जन र ा ज ी न ी त ि sp bsp,3
facebook_corpus_msr_382770,thari gand me khaj he ke ji ker ode ye add dall dyo,3
facebook_corpus_msr_349476,madarchod bhainchod saale bhare huwe hai bjp me or usse bade chutiye bhakts hai jo unke pappa ki gand sehlane ajate,3
facebook_corpus_msr_2082744,pakistan express zindabad,1
facebook_corpus_msr_361188,kar diya surgical strike|or sir pak sainiko ke le aaye|kal rajkiye apaman ke saath fekuji inko delhi me dafanayege,2
facebook_corpus_msr_383077,teen talak|gay|gobar se mukti mile to kadi ninda karo rajnath singh,3
facebook_corpus_msr_671909,satya ka kucch dar ka liya roka ja sakta hai khatm nahi kiya ja sakta,2
facebook_corpus_msr_1731551,त ु म ् ह ा र ा ख े ल ख ़ त ् म इसल ि ए ऐस ा ब ो ल रह े ह ै ं य ा क ु छ और,2
facebook_corpus_msr_361181,sahi baat h|firing to koi b kar sakta h|air me,2
facebook_corpus_msr_671763,र ा ज ौ र ी ग ा र ् डन स ी ट पर उपच ु न ा व म े ं आम आदम ी प ा र ् ट ी क ी कर ा र ी ह ा र क े ब ा द भ ा जप ा न े म ु ख ् यम ं त ् र ी अरव ि ं द क े जर ी व ा ल स े न ै त ि क आध ा र पर इस ् त ी फ ा द े न े क ी म ा ं ग क ी ह ै,1
facebook_corpus_msr_383178,desh me kuchh karna nhi hair bas hindu muslim kar ke apni roti senko jo mar raha hai marne do kadi ninda se hi kaam chala lena,2
facebook_corpus_msr_407202,bado ki film to bus iski bahan hi banati hi sunny leone,3
facebook_corpus_msr_368243,vinay gupta|teri behan kumar vishwas ke sath bhag gayi thi mujhe malloom hai aur dusri behan kanhaiya ke sath bhag gayi|jiski chatne tera abbu kanjarwal gaya tha,3
facebook_corpus_msr_1416921,श े यर ब ा ज ा र म े ं उत ा र चढ ़ ा व क े आस ा र|http t|co bqy qojbte,1
facebook_corpus_msr_383170,bhaio sab kadi ninda karo modi or rajnat bhi yahi kar rahe hy,2
facebook_corpus_msr_373368,amlesh kumar ha bhai tere modi tarif ke kabil h|apni bibi ko sadi ke kuch salo bad chod diya|or p|m bante hi samriti irani ko sikcha mantri bana diya|or modi jaise mahan insan ko jab pata chala ki logo ko pata chal gaya h|ki samriti ke pas farji digri h|to use kapda mantri bana|diya|ak or|dusri mahila ko sikcha mantri bana diya tu apne dayawan modi|se puchna ki sirf mahilawo pe hi daya kiyu dikhate h|bharat me mard nahi bache h|kaya,3
facebook_corpus_msr_325005,yehi to sachchai hay bhai|may pune me rehta hu aur yaha beef ban hay|lekin bhains ka meat restaurant me milta hay|waise bhains to mahisashur ka bahan tha|kisko padi hay uski,1
facebook_corpus_msr_1907048,lavde aja tere jaiso ki bat mari mne bta dio jb ayga,3
facebook_corpus_msr_1947041,त ु ह ा र े ज ै स े म ो लव ि य ो ं क ी वजह स े ह ी द े श म े ं भ े द भ ा वन ा और कट ु त ा बढ़ रह ी ह ै,3
facebook_corpus_msr_1274998,अब इनक े और फ ै क ु म ा म ा क े रहत े ह ि टलर क ी क ् य ा जर ु रत,2
facebook_corpus_msr_1723706,उस न ा द ा न लड़क ी क ो म ा ल ू म नह ी ह ै क ी नवर ा त ् र ि और गणपत ि प ू ज ा और आज ा न म े ं फर ् क ह ै नवर ा त ् र ि गढ़पत ि प ू ज ा स ा ल म े ं बस ब ा र आत ा ह ै ं और व ो व ि सर ् जन क े द ि न dj ब े न ह ै इस द ो न ो ं म े ं फर ् क इसल ि ए ह ै क ी आज ा न प ् रत ि द ि न र ो ज ह ो त ा ह ै ं व ो भ ी स ु बह स ु बह बज े जबक ि उस ट ा इम सबस े गहर ी न ी ं द लग ी रहत ी ह ै ं व ो लड़क ी इसल ि ए ब ो ल ी ह ै ं क ि उ ं क ि व ो ह ि न ् द ू ह ै ं और ह ि न ् द ू क ि स ी क ा अन ा दर नह ी करत ा,3
facebook_corpus_msr_359817,be chuche sainko ki shadat pr rajniti nhi hoti thik hai,2
facebook_corpus_msr_857694,sarkaar bane ya na bane ye to saata ke do pahlu hai kabhi raja runk kabhi runk bhi raja banta hai|jaroori nahi modi ya tak p|m|bane|rahi baat dar ki dar to dabko hai bhai,1
facebook_corpus_msr_1228729,modi ne jo india ka naam roshan kia hn ki india ab super power ban ne wla hn par india ko power full daik kr|bhut taklif ho rhi hn india k kush logo ko,2
facebook_corpus_msr_367689,क ् य ा ह ु आ त ो हम ा र े यह ा ँ य ू प ी म े ं त ो ब ी ज े प ी क े ग ु ं ड े ह ी प ु ल ि स क ो म ा र रह े ह ै और fb प े द े शभक ् त ि ब ा टत े ह ै,3
facebook_corpus_msr_383289,jb election ayenge pm k jb wo b mike pr,2
facebook_corpus_msr_671900,bhai karode ka kot pent pahnna or janta ki gadi kamai ka durpiyog kar jumlebaji karna koun si imandari hai,3
facebook_corpus_msr_1887215,sab chutiye bhakt fake profile waale|gaand mein dumm nahi aur hum kisi se kamm nahi|bas yehi hai tumhaari aukaat bas fb pe hi tum logon ki awaaz nikalti hai|blocked all basgards,3
facebook_corpus_msr_337296,अब े म ो द ि य ा व ा ल ो ं|क ् य ा आप प ा र ् ट ी ह ी र ा ष ् ट ् र ी य बहस क ा व ि षय ह ै,3
facebook_corpus_msr_356275,midi g aab to zago aur hamari sena ke hath khol do fhir dekho kya hota hai pakistan k kutto ka|jay hind jay javan,3
facebook_corpus_msr_322650,papapapapapa ab yaad aya kasmir mn tum kitna zulam karty ho,3
facebook_corpus_msr_1946960,ek hindu bahul desh me hokar kabhi hindu riti rivaz ko follow kiya hai|nhi kiya par hindu rivaz se bhi problem|bc maullana,3
facebook_corpus_msr_350023,jab india me vidhwa ladies jada or aarmy jawaan kam ho jayenge|kyuki sarkaar k paas ninda k siwa kuch h nhi|jhute wade krne me to bohot aage h digital banane chale h|digital army ko banao unke hathiyaro ko banao bullet proof jacket dilao,2
facebook_corpus_msr_334250,jai ho ndtv ki jo ki bjp ke liye kam kar rahi hai,2
facebook_corpus_msr_1805310,wo anna hi aap to mahan h agent bnne ki koi umar thode hi hota h,2
facebook_corpus_msr_327884,m to tab hi chalunga jb hamri army ko modi ji|rahul aur kejriwal ji lead kar rahe hongey,3
facebook_corpus_msr_688519,kejru delhi ka sabse bada besharm aur gira hua aadmi hain,2
facebook_corpus_msr_1897093,hai bjp bevkoof hi,3
facebook_corpus_msr_329681,maharashtra me beef ban hai aur aur kanoon ke khilaf kaam karne balo ko jail me hona chahiye|bihar me sarab ban ke baad jail me jagah nahi bachi hai kaidiyo ke liye,2
facebook_corpus_msr_361095,प ा क ि स ् त ा न ी क ु त ् त ो न े ज ो ब ि रय ा न ी फ े क ू क ो ख ि ल ा य े थ े । उसक ी क ी मत हम ा र े जव ा न अपन ा ज ा न द े कर च ु क ा रह े ह ै ं । ईर ा न ी म ै डम अब च ु ड ि य ा ं क ् य ो ं नह ी भ े ट कर रह ी ह ै ं|अपन े इ ं च क े फ े क ु क ो । म ा ई च ा ईल ् ड|म ा ई च ा ईल ् ड कहन े व ा ल ी|क ् य ा अब स ि र ् फ एक कमर े क ी सज ा वट बन कर रह रह ी ह ै । अफ स ो स त ो इस ब ा त क ा ह ै क ि स े न ा म े ं ग ु जर ा त ी क ् य ो नह ी ं ह ै । उपर स े भ ा ं ड म ि ड ि य ा व ा ल े जल े पर नमक ड ा लत े ह ै ं । सच बत ा न े क े बज ा य|दल ा ल ी करन े म े ं लग े ह ै ं ।,3
facebook_corpus_msr_1731674,chara chor matti chor or kya kya churaye ga lallu sahab,3
facebook_corpus_msr_351563,pravind yadav hahahahhaha rape ki paidawar gando ja k apna dna test krwa apni bap ki olad ho ya ksi pakistani bat ki paidawar ho bhenchodo tmhri sema me andr aky tm logu k fouji b mar jaty ha or tm log soe jakh mar rhy hoty ho,3
facebook_corpus_msr_402989,yai kutta kyun nahin jaa raha hai|koan mana kar raha hai jane ke liye,3
facebook_corpus_msr_671848,ब ि लक ु ल सह ी ब ा त कह ा ह ै आपन े,1
facebook_corpus_msr_1043585,म े र े प ् य ा र े द े शव ा स ि य ो ं|||||अब त ो य े स ु नत े ह ी र ो ग ं ट े खड़ े ह ो ज ा त े ह ै,2
facebook_corpus_msr_368229,nimit pahwa|ho jaye chacha bhagna mat|par pehle yeh batao tum papu ya khujli ke supporter ho,3
facebook_corpus_msr_361212,apni gaand me le le vinde matram ko samje hame jo bolna hai bolege samje,3
facebook_corpus_msr_330060,kuch chije ye badal ni sakte|acha kaam nazar me aa hi jata der saver,1
facebook_corpus_msr_1437392,desh ko dharam ke naam par baantne walon desh ko no ullu banaing|dharam ke naam par chanda khane walen desh tumhe kabhi maaf nahi karega|bhartiyon ke bich nafrat failane walon desh me nafrat mat failao|aap ko vote den jai hind jai bharat,3
facebook_corpus_msr_401350,व ो ट हमन े द ि य ा थ ा म ो द ी क ी इस ब ा त क ो ध ् य ा न रख क ि सर क े बदल े सर क ा ट कर ल े आय े ं ग े । पर ऐस ा द ि खत ा नह ी ं । न ि ं द ा त ो मनम ो हन स ि ं ह भ ी कर ल ि य ा करत े थ े औऱ म ो द ी व उनक े म ं त ् र ी भ ी कर रह े ह ै ं । म ै ं भ ी घ ो र न ि ं द ा ह ी कर सक ू ँ ग ा ।,3
facebook_corpus_msr_328609,modi ji bahit bavas kae le apne ajj tak koi action pakistan ke kilaf app late nahi hai kori bakvas karte hai sut boot ki rajnati band kare aur action le,3
facebook_corpus_msr_2018608,ab koi ek open letter likhega laugh,2
facebook_corpus_msr_364580,र ा जन ा थ स ि ं ह ज ी न े प ा क ि स ् त ा न पर कड़ ी न ि न ् द ा क ी म ि स ा इल छ ो ड़ द ी ह ै बस क ु छ ह ी पल ो म े प ा क ि स ् त ा न न े स ् तन ा ब ू द ह ो ज ा य े ग ा ।,2
facebook_corpus_msr_395006,bato se nahi atmako santi milega|karne se milta he|abto modi zee or bjp kongrea k tarah lagne laga he,2
facebook_corpus_msr_472996,shivam agarwal k ghr k jst samne hua ye saswata biswas tong,1
facebook_corpus_msr_340831,ajeeb baat hai har muslim modi ko kos raha hai pakistan ko nhi,2
facebook_corpus_msr_349586,इस मदर च ो द क ो पह े ल े गल ी करन े चह ि य े ।,3
facebook_corpus_msr_383251,muslim virodhi topic dhunte raho bjp|wahan chidiya chuk gayi khet,2
facebook_corpus_msr_2081721,tum shoib akhtar se gale mile md yousuf ke sath mutton khao to sahi haikoi shahid ki aulad war ka oppose kare to galat,2
facebook_corpus_msr_1805204,anna tere aandolan se saraj aaya ke nahi|par haan ek chutiyapa zarur aa gaya hai|arvind kejriwal,3
facebook_corpus_msr_337357,व ि श ् व ा स भ ा ई वह क े जर ी व ा ल ह ै ज ि सन े अन ् न ा हज ा र े क ो इस ् तम ा ल करक े सत ् त ा ह ा स ि ल क ी और उन ् ह े ं भ ू ल गय ा फ ि र अपन े र ा स ् त े स े श ा न ् त ि भ ू षण प ् रश ा ं त भ ू षण|य ो ग े न ् द ् र य ा दव|क ि रन ब े द ी|प ं ज ा ब स े ड ा ग ा ं ध ी|ख ा लस ा द ो न ो स ा ं सद फ ि र स ु च ् च ा स ि ं ह छ ो ट े प ु र क ि स क ि स क ा न ा म ल ि ख े ं सबक ो भ ू ल सकत ा ह ै त ो आप क ि स ख े त क ी म ू ल ी ह ो|सत ् त ा क ा नश ा बह ु त ब ु र ी तरह स े ह ा व ी ह ै क े जर ी व ा ल पर ।,2
facebook_corpus_msr_1887341,इ ं ड ि यन एक ् सप ् र े स और जनसत ् त ा अख़ब ा र जर ू र ब ि कन ा कम ह ो गय ा ह ै,2
facebook_corpus_msr_1805715,anna chutiya hai|rss ka dalla hai,3
facebook_corpus_msr_340964,to fer pragati ji india m kisi ko government ke khilaf bolne ki adhikar nhi hai kya|ye bolna chahti ho ap,2
facebook_corpus_msr_2199206,abbe kutte azam teri badanme shue fik rahahu mei,3
facebook_corpus_msr_1689937,kaha hai ho airtel vali ladki g g krne vali airtel lndu thi lndu hai or lndu rehegi,3
facebook_corpus_msr_364629,pahle rajnath ninda karta tha|abhi kidhar chup gayaa|abh yeh chootiye ninda kar raha bc|aakhir kabh tak,3
facebook_corpus_msr_956377,व ो सब ब े क ा र थ ा द े शह ि त म े नह ी ं थ ा । पर क ा ल े धन क ा क ् य ा ह ु आ|सब क ा ल े धन क ो छ ो ड़ क ै शल े स क े चक ् कर म े पड़ गए ।,1
facebook_corpus_msr_349280,puri duniya kaa sabse ghatiya koi dharm hai toh islam hai|thunkna bhi kam hoga aise chutiye dharm par|jitane bhi dharm hai unhone ab yeh baat maan li hai|pichle kuch salo mai isaka example bahot desho ne de diya hai|:beaming_face_with_smiling_eyes: :beaming_face_with_smiling_eyes: :beaming_face_with_smiling_eyes: :beaming_face_with_smiling_eyes: :beaming_face_with_smiling_eyes: sexpriya koam hai islam|:grinning_face_with_big_eyes: :grinning_face_with_big_eyes: :grinning_face_with_big_eyes: :grinning_face_with_big_eyes: :monkey_face: :monkey_face: :monkey_face: :monkey_face: :monkey_face:,3
facebook_corpus_msr_349390,bhosdi ke teri itni jal rahi hai mohlle ke naam se त े र ी क ् य ा बहन च ो द द ी म ु ल ् ल ो न े अर े भ ो सड ़ ी क े,3
facebook_corpus_msr_374171,pakistani mulle maha madrchod log hai|bhen chod rendy k janne halala k pedawar hai|in suar k pillo k gand me dum nhi hai ki samane aa kar lade|saale mullo ki jaat he namaar wale|in suar logo jald jaanat bhejege|indian army|:expressionless_face: :expressionless_face: :expressionless_face: :expressionless_face: :expressionless_face: :expressionless_face: :expressionless_face:,3
facebook_corpus_msr_475491,म ो द ी ज ी क ा क ा ल े धन पर सफ ा ई अभ ि य ा न,1
facebook_corpus_msr_1805219,do gal se bolney wala hai|kya kahogey ise|neta kab dal badal de koi ttheek nahin,2
facebook_corpus_msr_374321,kayer uski army nhi hai balki hamare desh ke netao ne hamari army ko chudiya pahna rakhi hai warna pakistan ki aukaad nhi hai ki wo india ka ek chidiya bhi maar de,2
facebook_corpus_msr_357266,आज क े द ि न ह ी द ी न ी इ ं ज ी न ि यर श ् र ी ल ा द े न ज ी क ो प ो र ् न द े खत े ह ु ए अमर ी क ा न े सलट ा द ि य ा थ ा :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes:,2
facebook_corpus_msr_347659,jai hind parmatma ona de parvar nu a dukh sahan da hosla deve bhut he galat pak ne kita,2
facebook_corpus_msr_2082514,abe chutiye bhakt asa koi limit ni tha transaction defend krne ko utr aya vedyan|phle free tha transaction smjha|hmlog daily se jada transaction kr lete hai|madrchod modi pta ni kaun sa apna gadha baap se ye sb prerna le rha,3
facebook_corpus_msr_402557,त ु ज ा un|अब त ो त े र े आक ा प ा क ि सत ा न क ी भ ी वह ा क ो इ नह ी स ु नत ा|ओर अब त ो भ ा रत क ी स ी क ी भ ी नह ी स ु नन े व ा ल ा|व ो क ो ग ँ स ग इ ज ो त े र े तलव े च ा टत ी थ ी,3
facebook_corpus_msr_408898,abp news|कस ा ब क ी म ौ त फ ं स ी स े नह ी ं ह ु य ी ह े कस ा ब क ी म ौ त ड े ं ग ू स े ह ु य ी ह े|भ ा रत सरक ा र जव ा ब द े कस ा ब क ि फ ा ं स ी पर सव ा ल कई ह ै ज ो लग ा त ा र उठ े ं ग े|ख ै र म ै ं त ो ख ु श ह ू ँ क ी एक आत ं कव ा द ी कम ह ु आ । बड़ े बड़ े प ु ल ि स अफसर भ ी कह रह े ह ै क ी कस ा ब क ी म ौ त ड े ं ग ू स े ह ु ई ह ै||अच ा नक ह ु ई म ौ त क ो सरक ा र न े फ ा ं स ी क ा र ू प द े द ि य ा त ा क ि उसक े व ो ट ब ै ं क क ी र ा जन ी त ी ह ो सक े । क ा ं ग ् र े स न े कह ा थ ा क ी कस ा ब क ो इसल ि ए फ ा ं स ी नह ी ं द ी ज ा रह ी क ् य ो ं क ि भ ा रत म े ं अब क ो ई जल ् ल ा द नह ी ं ह ै त ो र ा त ो ं र ा त जल ् ल ा द कह ा ँ स े म ि ल ा|क ् य ा स ो न ि य ा क े म ा यक े स े म ं गव ा य ा ह ै|कल र ा त तक फ ा ं स ी क ी क ो ई खबर नह ी ं थ ी अच ा नक सव े र े य े फ ै सल ा क ् य ो ं ल ि य ा गय ा|फ ा ं स ी क ा क ो ई गव ा ह य ा व ि ड ि य ो क ् य ो ं नह ी ं द े रह ी सरक ा र|च ु न ा व स े ठ ी क पहल े फ ा ं स ी क ् य ा व ो ट ब ै ं क क ी र ा जन ी त ी नह ी ं|अफजल ग ु र ु क ो क ् य ो ं छ ो ड़ ा गय ा जबक ि उसक ी फ़ ा इल क ा न ॰ कस ा ब स े ऊपर ह ै|अब तक उस े क ् य ो ं नह ी ं लटक ा य ा गय ा कस ा ब क े स ा थ|जय ह ि न ् द|जय भ ा रत|एक आम आदम ी ॥ क े शह ी द ो ं क ो शत शत नमन ् ॥,3
facebook_corpus_msr_1723981,satyamev jayate,1
facebook_corpus_msr_1804808,hahahah,1
facebook_corpus_msr_506929,क ि स ी भ ी भ ् रम म े ं न ा रह े ं द ो स ् त ो ं|आपक ो स ि र ् फ एक ब ा र प ू र ा प ् ल ा न समझन ा ह ै|क ् य ू ं क ी जबतक स ी ख ो ग े नह ी ं आग े क ै स े क ा म कर ो ग े|द ो स ् त ो ं champcash क ी advt|प ू र े facebook पर ह ो रह ी ह ै|ल ो ग इस े झ ू ठ ा समझत े ह ै ं|ल े क ि न यह सत ् य नह ी ह ै|य े क ं पन ी सच म े ं प ै स ा द े त ी ह ै|थ ो ड ा कम ह ी श ु र ू म े ं|ल े क ि न द े त ी ह ै|बदल े म े ं आपस े क ु छ ल े त ी नह ी ं ह ै इसस े अच ् छ ी कय ा ब ा त ह ो सकत ी ह ै|आपक ो स ि र ् फ|क ु छ apps य ू ज करन ी ह ो त ी ह ै|त ा क ी advertiser आपक ो प ै स ा द े सक े|यह ी नह ी|ल े वल तक द े त ी ह ै|क ै स े|आप playstore स े champcash ऐप install कर े ं|signup कर े ं sponsor id ड ा ल द ो च ै ल े ं ज प ू र ा कर े ं|ज ी वन भर म े ं स ि र ् फ एक ब ा र|कम ा ई ₹ आपक ो आपक ी id म ि ल ज ा एग ी आपन े स ि र ् फ ल ो ग ो ं क ो बत ा न ा ह ै|ज ै स े म ै न े बत ा य ा|ल े वल प े ल े वल स े ल े वल प े ल े वल स े ल े वल प े क ं पन ी हर नऐ user क ो ₹ द े त ी ह ै|ब ा क ी क ा levels म े ं ब ा ं ट द े त ी ह ै|अगर हम म ा न े ं क ी|कम स े कम ₹ क ं पन ी न े ब ा ं टन े ह ो|ल े वल स े ल े वल तक त ो|फ ि र कम ा ई क े table स े चलत ी ह ै|ऐस े चलत ी ह ै|मह ी न ा ल े वल ल ो ग|कम ा ई|x|₹|x|₹|x|₹|x|₹|x|ल ा ख ₹|x|ल ा ख ₹|x कर ो ड ₹ द े ख ा आपन े हर मह ी न े द ु ग ु न ी ट ी म आ ै र प ै स ा double कर ो ड क े ल ि ए स ि र ् फ ल ो ग|आप च ा ह ो त ो ल ो ग ो ं क ो भ ी बत ा सकत े ह ो|whatsapp कर े ं|android users धन ् यव ा द,1
facebook_corpus_msr_356320,सभ ी ब े इम ा न ो ं क े प े ट ् र ो ल प ं प न ी ल ा म क ी ज ि ए श ् र ी म ा न म ु ख ् यम ं त ् र ी ज ी य े ब े इम ा न फ ि र नय ा तर ी क ा ढ ू ँ ढ ल े ं ग े भ ् रष ् ट अध ि क ा र ि य ो ं व ग ै र ज ि म ् म े द ा र तकन ी क ी ज ा नक ा र ो ं स े क ु त ् त े क ी द ु म कभ ी स ी ध ी नह ी ं ह ो त ी ह ै ं इनक ी सह ी जगह स ि र ् फ ज े ल ह ै ब े इम ा न ी स े बन ा ई गई सभ ी सम ् पत ् त ि य ो ं क ो छ ी न ल े भ ा रत सरक ा र ऐस ा क ा न ू न बन ा ईय े क ि ह ि म ् मत ह ी न पड ़ े क ि स ी क ी ब े इम ा न ी स े धन कम ा न े क ी,3
facebook_corpus_msr_359232,ap mein fut pade ya na pade apni btao dalal media jo rank se sidha rank pr a gye dalla giri krke,3
facebook_corpus_msr_1389090,tab to kashmir me v hona chahiye mai to kahta hoo ki delhi ko country bsnwa do,2
