face_id,content,label
facebook_corpus_msr_1762576,nusrat nazir if the criminals are not punished|it is the governments duty to punish them if they do not then change the government|we have power to do that in a democratic country|what about the kashmiri pandits|did they get any justice|what are you doing about that,2
facebook_corpus_msr_328835,my review of bahubali|a great indian movie but still some distance from the best in the high fantasy genre|http shatadipmoviereviews|blogspot|in bahubali conclusion lives up to hype|html|m,1
facebook_corpus_msr_1804823,i was never ever a rss or bjp supporter|but the way aaptards congies talk|i feel that rss bjp must be doing something very good,1
facebook_corpus_msr_1490572,he still gets an audience,1
facebook_corpus_msr_326761,you read the news|the two were patrolling in border|pak army no need to enter the india more than metres you think in border army stand in line or those half a million soldiers stand at border|literally it is a guerilla attack|pak army did genocide in bengal,2
facebook_corpus_msr_1731678,when ur son is going to jail,2
facebook_corpus_msr_425959,hie sonia idea fut long target plz and voda merger,3
facebook_corpus_msr_2137926,but after taking pill|the patient went into coma|wrong pill,2
facebook_corpus_msr_395541,janata dal united leader sharad yadav is tipped to emerge as a likely consensus candidate in this coming together of the opposition parties|yadav said that the unity among anti bjp parties has already begun in the parliament and was now expanding to the ground as well,1
facebook_corpus_msr_1561860,she is very emotional person|does not suit her in police uniform,3
facebook_corpus_msr_445673,quais a jalal|ur surname should be changed to jaahil by the way someone said it correct|ur name explains ur comment very well tong,3
facebook_corpus_msr_1490582,what was he doing for so many days|people now do not trust any political party and or a person,1
facebook_corpus_msr_2159079,fell,1
facebook_corpus_msr_438122,hi guys|just wait for this session everyday happy do you will think the budget rally has started,1
facebook_corpus_msr_1893360,she believes only modi can do something|,2
facebook_corpus_msr_495468,if they would have got this kind of money for preparation before winning the medal|they might have won gold|anyways i hope they make good use of this money,1
facebook_corpus_msr_1521940,wanna eat,1
facebook_corpus_msr_328323,price of dal n other can be up n down n it depends on lots of things|again all party speak against hindusiam|that s one of reason they lost|n they always worried about muslim votes|and they support all il legal activity of muslim like kashmir|media even told muslim will decide who will win but hindu backfire them very badly|that s y they are craying,2
facebook_corpus_msr_412307,wipro it services $ revenue up|percent at||m vs|m qoq,1
facebook_corpus_msr_2041635,it s right bro|and thankgod :smirking_face: she was called at kwk otherwise this would not have come in front of the crowd|laugh,1
facebook_corpus_msr_446613,let us admit he is not a status quo pm he thinks and dares to act and face the challenge head on,2
facebook_corpus_msr_1692599,did anyone in your family work on a major position in i b for years with newspapers|they did in mine in places and we know,1
facebook_corpus_msr_2018632,i luv puppies and its very difficult to leave them and go to work too|:smiling_face_with_smiling_eyes: :smiling_face_with_smiling_eyes: :smiling_face_with_smiling_eyes:,2
facebook_corpus_msr_421000,time for luxury|relay the program in luxury time|is that sushma swaraj is the right candidate for president|what about her fitness|under gone kidney transplantation|sir give some rest for sushma ji,2
facebook_corpus_msr_2349536,actually this islamic religion responsible for such a mess up scenario around the world,3
facebook_corpus_msr_456423,hahaha the heading|ride a bullet first then decide weather compitition exists or not,1
facebook_corpus_msr_495479,they should announce today how much they will reward after next olympic medals,1
facebook_corpus_msr_386307,gandhi killer ram nathu temple in india|big shame india,2
facebook_corpus_msr_1818440,let us ban movies now tong,2
facebook_corpus_msr_327813,vowed to revenge or bowed to terror sponsors|the pm must answer as to why isi agents were allowed in pathankot airbase|and why did pm pay a surprise visit to nawaz during his daughter s reception|the cross border attacks are going since longtime and goi seems v soft on thm|the trade with pak is on par|the status of most favoured nation is still in place|those vulnerable like artists were attacks and humiliated|why such double standards|we make chai :hot_beverage: ️ frm sugar imported frm pakistan,1
facebook_corpus_msr_1737096,nowadays indian express going through a seviour identity crisis that s the reason now they are posting this kind of idiotic posts,2
facebook_corpus_msr_1561913,misconduct with people shows one|s mentality,2
facebook_corpus_msr_1521903,n pigs r haram,2
facebook_corpus_msr_364725,the grandson king balochistan prince suleiman dawood ahmed baloch with members council japan japanese foreign minister prince suleiman dawood ahmed with the japanese foreign minister and members japanese council and discussed the occupation baluchistan illegal illegal and was forcibly occupied by commodity and determined threat weapons kill the eldest father king balochistan ahmed https twitter|com national baluch status with the picture jitter also said japan will support balochistan independence fighting against pakistan iran and said japan as terroristsstan pakistan iran occupied balochistan by force said prince suleiman dawood ahmed baloch said with members council japan japanese foreign minister said prince suleiman dawood ahmed baloch iranian occupation balochistan pakistan in occupied baluchistan said prince suleiman dawood ahmed pakistan iran gets the money from the world that the spread of drugs and the killing of innocents and the killing of the arab people ahwaz|the kurds and the people of baluchistan in the meantime iran is the capital of the source of tehran as well as pakistan the western source of punjab which was divided from india in and still pakistan iran supports terrorism in india by killing the kashmiri people as well as supporting pakistani iranian terror the killing in lebanon in syria iraq kurd and that from last years pakistan gets money from saudi arabia to send pakistani funds to tehran to destroy the syrian people and the people ahwaz people for the kurds and the people of balochistan while india in the past was permanent|its friend iran is iran|which refuses to cooperate with india for its war against pakistan|this shows that iran and pakistan are the source of terrorism|the united states exposed pakistan and iran to terrorist sources including persistent sources in punjab the punjab shiites in pakistan say shame on saudi arabia this is proof that pakistan does not want saudi arabia and that pakistan wants its all iran india has got evidence at the united nations that india has raised the issue balochistan and syria and there is iran has raised the issue of kashmir against india and this evidence iran is not a friend of india in the united nations hassan rowhani president of iran said in a pakistan pakistan ally pakistan pakistan stability is the security of tehran|iran|the relationship between iran and pakistan in an illegal project in balochistan|cooperation and the way to add china in this illegal project|china wants to use the world countries|japan does not want relations with china|and japan support balochistan independence kalat amir ahmed yar king balochistan memorable picture with prince saudia abdul aziz in khan visited saudia and announced one lac pound to saudi arabia|these are proves that balochistan is an occupied country baloch nation is in position to help other but iran pakistan while plundering resources balochistan|used to say that she assists baloch nation through cpec|infact its ambush on balochistan resources,1
facebook_corpus_msr_334029,why use cops to fight a guerella insurgency in the jungle when real paramilitary troops can be created and be given a clear mandate|crpf is fighting with one arm tied|one eye closed and wrung with beuracratic hurdles that hinder equal benefits and logistical support|you can not fight naxals with policeman|you need real paramilitary units,2
facebook_corpus_msr_380892,hamare pm or raj nath ji kadi ninda bhar kar sakte hai,2
facebook_corpus_msr_1563627,no we stand by israel|arabs were allied with hitler,3
facebook_corpus_msr_503489,create personality cult and taken political approach not act as director of rbi but as agent of congress so called intelactual not greater than indian economy or institution|why congress did not elect shree kalam for his second term,2
facebook_corpus_msr_442965,that s some great news after frustrating riot n those big bunch of hypocrite news,1
facebook_corpus_msr_404129,seven of eight of saarc counries is the part of great cpec project even whole globe wants to part of cpec but a gelious india did nt to part of great progress of the region,1
facebook_corpus_msr_1891380,not every african is drug trafficker or criminal not every indian is rapist|not every muslim is terrorist|there are good and bad people in each community|its media propaganda to divide people and rule|if we unite the elites and politicians will loose there ground|all this problem are not community problem,2
facebook_corpus_msr_328333,does debating such topics in tv really matters|i mean does it even make a difference to the people,2
facebook_corpus_msr_2242030,if govt|of india continues with custom duty on electric cars|then who will buy this car,1
facebook_corpus_msr_452313,r they going to bring chota bheem r big bheem,2
facebook_corpus_msr_327054,microsoft windows was designed to meet the business requirements|where as linux only objective was free os|it took several years to evolve as complete os with different flavours and distro to choose from|windows followed their traditional legacy in transforming os and people got familiar to it|but same did not work with mobile devices|their approach went wrong while following same models for all devices|probably they were trying to imitate ubuntu touch interface but they failed,1
facebook_corpus_msr_481303,where is the common gst|vanished in thin air,1
facebook_corpus_msr_1722975,thats a separate issue dear friend,2
facebook_corpus_msr_319691,part time job without investment no registration fees|earn daily rs to rs by working hours per day for more information type join and whatsapp us on this no|,1
facebook_corpus_msr_1736984,saradindu jena shame on bhakts like u :face_with_tears_of_joy: :face_with_tears_of_joy:,3
facebook_corpus_msr_438197,view on rbl bank can we buy at current level,1
facebook_corpus_msr_2018690,indian express becoming new times of india,2
facebook_corpus_msr_1735795,poverty is across the religions and castes|unfortunately for vote bank politics|such thing is being done|reservations should be based on economical grounds|women reservations are also accepted|but not on religion basis|it should be immediately withdrawn|jai hind,2
facebook_corpus_msr_2020630,him caught the real cat now|,2
facebook_corpus_msr_1818435,now she will ban movies :face_with_tears_of_joy:,2
facebook_corpus_msr_450825,that mrs indira gandhi taken permmion from parlament that time bjp had seat janata dal n bjp was against east pakistan n west pakistan|if that time you was ap peon in rss office,2
facebook_corpus_msr_483301,it is not wise to take any decision too early|seeing global market investments wait till the end of this day trends shall up rise|all the best,1
facebook_corpus_msr_446346,all mullas and madrasa students started their idiocy here as well,2
facebook_corpus_msr_32278,police is their tool to silence us|police is not for us|police is for them|i dont understand which is more dangerous|this man who is openly threatening or people who are writing sick comments on toi page for this story,3
facebook_corpus_msr_450658,why did modi avoid speaking in parliament inspite of repeated insistence by opposition,2
facebook_corpus_msr_1887375,defence forces still not got cpc,2
facebook_corpus_msr_451002,good luck|i am afraid whether it will work or not,2
facebook_corpus_msr_323771,bmc needs her to clean the roads of mumbai tong,1
facebook_corpus_msr_325033,who the hell is government to decide what to eat and what not,3
facebook_corpus_msr_2242031,electric vehicles should be subsidised instead,1
facebook_corpus_msr_505563,i am what iam and that s all that i am popeye quote here popeye breaks the edison bulb|fused bulb,1
facebook_corpus_msr_1521882,a few days back a hindu bjp candidate was telling during election that he will provide first class beef,1
facebook_corpus_msr_484744,where do they all come from|hot seat for old news poured into your brain|welcome to hotel cnbc tv|such a lovely place such a lovely place|lryics dedicated for cnbc tv,2
facebook_corpus_msr_1805012,anna please be away from politics|your bloody anshans very much damaged congress reputation|and you forget all your goals|you are totally directionless better enjoy old age happy,2
facebook_corpus_msr_1723753,navratri or any other ocaasions appear to be to times a year|i think thats a little lesser than the times a day thing,3
facebook_corpus_msr_1561703,screw both of them trollops,3
facebook_corpus_msr_418963,it s possible to make very soon|it will take to decade|because government of india support ur state lots|and ur thoughts well technology,1
facebook_corpus_msr_395267,maybe indian army kill chickens in return hahahah|indian army scared to face a world powerful pak army,2
facebook_corpus_msr_1525095,admittedly|we stand guilty in not winning the hearts of the people of kashmir and forcing them to believe that they are second rated indians|modi s policy to fear him has failed|now is the time to win their hearts or push them to reaffirm what they think about us,1
facebook_corpus_msr_383162,we win up we save cows|why we worry for soldiers|sleep in ac room|why we want think about soldiers,2
facebook_corpus_msr_2241608,everything that ever happens with with modi it is always the first time ever in history|guess he makes history every time he opens his mouth,2
facebook_corpus_msr_469904,do you think there can be a bounceback in hdfc bank tomorrow,1
facebook_corpus_msr_1723450,i think problem is not loudspeaker|but loudspeakers|even when one will suffice in an area|due to many mosques near to each other|they all start azan|second thing is nowadays the problem is that|not everyone sings azan|as it should be|so it sounds very irritating|most of the indian maulanas do not know how to sing a perfect azan|otherwise it sounds very soothing|like this :backhand_index_pointing_down: https youtu|be lgx wx ghcu,3
facebook_corpus_msr_2137950,so best remedy is to kill patient,2
facebook_corpus_msr_1716143,nobody has license to kill anyone though they feel opposite party is doing something illegal|pls we have police and judiciary to take care of that|do not drive india towards talibanization,1
facebook_corpus_msr_1689924,where these tests were taken in jio office i think|i am not getting more than kbps and that during night after am,2
facebook_corpus_msr_328095,in govt place not done|th en what|in the railway station not new and old are so detoriate like to investment kg cement and also to asked to a hakur to investment to rectified urrnial consider rail occupied,2
facebook_corpus_msr_327835,pak seems to deliberately invite indian army for a surgical strike to trap our sf|the recent incessant provocation is part of a preplanned trap|to let down us globally|indian army chief must be cautious to undertake yet another surgical strikes|strikes r must|but execute the way beyond their expectations|of course we can,1
facebook_corpus_msr_429270,best idea for progress of telecom as well as users,1
facebook_corpus_msr_407638,you have to pay for your crime here in this world,1
facebook_corpus_msr_1716145,modi bjp rss is concerned about muslim women who suffer due to triple talaq ok gud but they do not show any concern about widows of vigilante naked crime murder looting etc that s why nobody support it on triple talaq issue becoz its intention s are malafide,2
facebook_corpus_msr_482791,you can hold a stock for decade|and still hv negative return,1
facebook_corpus_msr_1724289,he said fair enough :thumbs_up: 🏼,3
facebook_corpus_msr_1646811,china bans muslim names like ‘ saddam ’|‘ jihad ’ for newborns in restive xinjiang,1
facebook_corpus_msr_1775207,but evm used to vote only fr bjp,2
facebook_corpus_msr_1804978,for anna his own reputation is much more important than anything else|wither his supposedly venerated humanitarian values and his resolve to cleanse the political canvas through his fight for an impartial lok pal|a z secure environment from where he issues statements against his eklavvya like student arvind kejriwal seems to be his only occupation now|annaji|i thought at your age the ego takes a backseat but your ego|annaji|still we are grateful to you for the churning|manthan|of the socio politico scene four years back from which the elixir of an arvind emerged as a saviour of the poor and the humble,1
facebook_corpus_msr_451911,this is the worst live cast of any product i have ever seen,3
facebook_corpus_msr_470342,for enlightment refer my second comment buddha bless you,2
facebook_corpus_msr_424796,what about nse|is downfall still there or will give bounce,1
facebook_corpus_msr_1673930,binny shud not be in the playing,3
facebook_corpus_msr_1979842,http indianexpress|com|fatwa issued against|dear indian express|i feel sorry to write that your journalists are out there to misinterpret events and present them in a distorted manner just to make some sensational headlines|the news about upcoming singer nahid afreen has been prepared without proper research and investigation|it was very sad to see that your journalists do not even know the difference between fatwa and appeal|a fatwa is a non binding legal opinion issued only by a qualified jurist mufti on a request by someone who is unable to understand religious guidelines whereas the leaflet that is being circulated and presented as fatwa is just a hard copy of an appeal signed by men who believe in religious practices|the merit of appeal can be discussed on many grounds and in many dimensions but first and foremost|an appeal can not be called a legal opinion fatwa|we expect apology from your side for such a mistake,3
facebook_corpus_msr_431241,ask those dogs to keep quite|who are disturbing modhiji to speak,3
facebook_corpus_msr_456258,these journalist get money to ask more n more questions,3
facebook_corpus_msr_502445,i informed the authorities about nsel|following a tip off|months ago|i wonder why they took so long in taking action|monitoring and gathering evidence probably,2
facebook_corpus_msr_2349567,ibn|ishag quran|what they write on|really u will shock,2
facebook_corpus_msr_436780,imf latest gdp forcast is same as was in the years of|||which means indian economy is backed by atleast years instead of progressing if we take the imf latest forecast with that of years gdp figure :heavy_check_mark: :heavy_check_mark:,1
facebook_corpus_msr_2039506,listen mate your eternal father modi ji is still your nemesis,2
facebook_corpus_msr_1762564,there is no equality in treatment of indian civilians belonging to minority religions and lower castes from govt departments|and the president has not spoken single word about it|he talks about happiness|irony,2
facebook_corpus_msr_2398036,why not for every one why only for women only|why not men|men dost have pain|men are not humans,2
facebook_corpus_msr_326912,it s india army who mutilated own soldiers only to play victim card and create justification to mutilate bodies of pakistan soldiers|shame india,3
facebook_corpus_msr_1723616,he is jobless and need limelight and i did not understand why people calling him sir with a cheap mentality,3
facebook_corpus_msr_413891,anuj sir please tell mid caps behave like that in a bull market like they are going,1
facebook_corpus_msr_326279,i m from|pakistan and surprised to hear such news|coz got same news from indian side some week ago|may be just for play to emotions with people of both side|my sympathies are with effected families,1
facebook_corpus_msr_2081769,he is soo cheap,3
facebook_corpus_msr_2111217,secularism is not an easy thing|i can say no political party is true secular in its behaviour|some appease muslims|in the name of minority and some appease majority|secularism is used like commercial advertisement|no party is secular,2
facebook_corpus_msr_1724355,every religion should stop using loudspeakers,3
facebook_corpus_msr_1521883,dear bjp we are raised very different in this state than rest of the country|just let us be,1
facebook_corpus_msr_472885,every thing is gud but rs note is big challenge for govt,1
facebook_corpus_msr_1805101,may be fear of called anti national,2
facebook_corpus_msr_1735834,wtf is this|how r v|the meritorious general category public supposed to survive,2
facebook_corpus_msr_1614040,awesome execution of the scrip|kudos,1
facebook_corpus_msr_324306,what a shame for us|even the doctors can see a patient is poor but still they dont even bother to do the treatment|shame on their actions and their education is useless if they can not treat the poor person with love and care without money|lots of disparity between rich and poor in our country|people forget that every one will die one day so just think about your actions and karma,3
facebook_corpus_msr_2018600,people were bullying her for not pursuing career n now she has stated her opinion and people have started judging her|it s her mentality and opinion that does not mean working women consider their kids as puppies|if she thinks like this then poor her,2
facebook_corpus_msr_424735,revenue projections have to be owned by minister irrespective of projections that is given by industry|that is the only perspective|he should think of scenario building and contingencies in case projections|that is the business perspective|he has to get beyond of self glorification and just own up his budgets,1
facebook_corpus_msr_487808,i have shares of hcc at please share your views,1
facebook_corpus_msr_327798,idiot|guards are separated by long distance|pakistan has violated rules|unexpectedly killed our soldiers mutilated their bodies and then went back,1
facebook_corpus_msr_489796,shares will not give that happiness which bullet will give|money cant buy everything,1
facebook_corpus_msr_324303,arrangement is made through administrative process|not by personal choice of doctor u fool :backhand_index_pointing_up: 🏻,3
facebook_corpus_msr_1728888,good but ours is tropical climate with months garmi will not it increase temperature n if it s a ac coach will not it consume more energy in keeping it cool,1
facebook_corpus_msr_1525130,your job is to kills innocent kashmiris,3
facebook_corpus_msr_470173,its good thing for the opposition|government will fail in election|then y so worry if it is done for political gain,1
facebook_corpus_msr_444733,it is enough of telling us about previous govrements failures|listening to that we have lected you|all the promises you have made speek about them only,2
facebook_corpus_msr_1521780,abhay singh had never killed a mosquito|and not even a micro germ while brushing in the morning respect,1
facebook_corpus_msr_1775250,development win,1
facebook_corpus_msr_2111203,how is your question relevant to the context of this post gentleman|can you be little more elaborate,1
facebook_corpus_msr_1805115,anna ji lokapal abhi tk nahi aya|kab andolan karne wale ho|ya sirf congress k khilaf drama tha,2
facebook_corpus_msr_1561885,u could hv give slap that mla,2
facebook_corpus_msr_397482,very true|who needs terrorists produced by pakistan|laugh laugh,2
facebook_corpus_msr_451751,bye bye|dear bajaj|i got some better work to do than watching ur funny bike launch,2
facebook_corpus_msr_445778,this move by pm can not be digested by the corrupt people|indians should be proud that corrupt is being rooted out|next the education system should be corrected,2
facebook_corpus_msr_474344,i think all types of notes should be renewed :face_with_tears_of_joy: :face_with_tears_of_joy:,2
facebook_corpus_msr_1805281,anna admired kejri and boosted him|anna indeed a simpleton|not a national leader,1
facebook_corpus_msr_451122,my support to demonitisation|all muncipal corporations should cancel license for all shops who still accept cash,2
facebook_corpus_msr_2280156,when is india banning visa to pakistaniz,2
facebook_corpus_msr_466320,manmohan ji u did not speak ur words|u just spoke congress words,2
facebook_corpus_msr_427870,hi anuj does moil also falls in your metal bull market theory,1
facebook_corpus_msr_436220,it s sad|how in the long run they have ripped apart retail shareholders and they get away with|essar steel went from public to private|nri shareholders not able to exit|no response from company,1
facebook_corpus_msr_397733,and we denied bcz u didnt even have a proof to do a surgical strike in pakistan territory or even u have no video evidence to enter in pakistan,1
facebook_corpus_msr_233982,respected person|pl all areas handover to india army and order to shootout every naksaliyon,2
facebook_corpus_msr_451906,boring as well|i can sit thru a lecture in collg|but this,3
facebook_corpus_msr_491459,is it buy at dips then|what do u think|pls suggest,1
facebook_corpus_msr_1669862,the complete squads of the teams that already announced their shortlists for the tournament in england and wales,1
facebook_corpus_msr_1617869,meghraj accidents can happen anywhere|kolkata traffic police is doing their best to spread awareness about driving on roads|if people does not follow the rules they are responsible for their own accidents|stop blaming the entire bengal for that,2
facebook_corpus_msr_1723983,she jobless singer,3
facebook_corpus_msr_233627,sambit patra|is so pathetic|please come to the problem|stop giving accounts|what is the action plan|he is so shameless|that he just cannot answer|bjp|can only be a good opposition|they do not ​ know how to run the nation,2
facebook_corpus_msr_1833374,cow is not more important than a human life|i think democracy is for the people not for animals,2
facebook_corpus_msr_382230,sirf dialogue pe dialogue aur kuchh nahi|sab faltu bate note bandi ke bad hamla bad gaya hay jai hind,2
facebook_corpus_msr_2367440,now stone pelting would start against our army just as a gift :expressionless_face:,2
facebook_corpus_msr_1521710,great :thumbs_up: best of luck|keep trying|just identified an rss fanatic,2
facebook_corpus_msr_463479,very soon we will start seeing edc machine option in cash on delivery option|if eco merce companies has to retain their business,1
facebook_corpus_msr_2041542,really|and what if your boss promoted his less talented nephew over you who so righteously deserve it having the best qualifications|ambition and acumen|dear one|with great power|comes great responsibilities|if kj promotes nepotism why the veneer of this sleek|smart and conscientious gentleman|who is stopping him|but then one needs to be image conscious in this world|rite,2
facebook_corpus_msr_439199,feel proud :victory_hand: ️ hats off you sir|true inspiration|google ceo and being a tamilan|great,1
facebook_corpus_msr_2145856,did akshay kumar really slapped him in jolly llb|if he was indeed slapped|annu kapoor richly deserved it|anyway|happy birthday,3
facebook_corpus_msr_413301,dear chinese media thank you for your advice first take care of yourself we indians knows what to do,1
facebook_corpus_msr_1775195,exactly,1
facebook_corpus_msr_2018487,instead of being a successful woman professionally|be a successful mother|wife|daughter,3
facebook_corpus_msr_2379953,for up|elections|jnusu playing the dalit card,2
facebook_corpus_msr_1403042,when we drive abroad in other countries|traffic fines are huge due to which people take driving as a responsible careful affair|drunk driving is months straight jail in some countries|in india|we shift lanes without indicating|drive drunk|stand after the stop line at red signal and jump them without thinking twice of the serious implications|non existence of emergency lanes on roads|people not giving space to ambulance other emergency vehicles|i also lost my mother while in ambulance just because few people had more important places to reach and blocked our way|believe me your perspective of driving would change completely when you are in a situation like that one|so i fully support government s decision to make the fines at par with the global norms and hope that all the traffic violators get what they actually deserve,2
facebook_corpus_msr_327613,they are not cowards this is the reality media is showing wrong,2
facebook_corpus_msr_2146059,right,1
facebook_corpus_msr_221600,people voted only for modi not for bjp or any other leader,2
facebook_corpus_msr_470024,modi starer demonitisation movie super hit|great collections of days|breaks world records,2
facebook_corpus_msr_2280094,true,1
facebook_corpus_msr_221677,delhlities loves modi|kejariwal always abused modi|that s is the reason of aap party defeat,1
facebook_corpus_msr_322956,where is that illegitimate kid of john dayal mizz gurmeher who till date do not know whether her father died in kargil or in encounter with terrorist to meet these people and convince,3
facebook_corpus_msr_334344,partha bro|your comment smells as if you like the concept of killing,2
facebook_corpus_msr_326336,send cow vigilantes to the border it will help both end :face_with_tears_of_joy: :face_with_tears_of_joy: :face_with_tears_of_joy:,2
facebook_corpus_msr_1723508,cow ban no forced religiousness an old man beaten to deat on doubtful grounds by cow vigilants no forced religiousness|day and might concerts with loud speakers no forced religiousness|use of loud speakers on navratre ganesh chathurthi holi jagran no forced religiousness|min azan forced religiousness we muslims can give up cow meat for our hindu friends|no big deal|but such horrendous statements by hindu celebrities are disgrace to secular status * * *,3
facebook_corpus_msr_2159365,former mp jambuwantrao dhote passes away,1
facebook_corpus_msr_401306,start eating and feeding indian|all of you indian came to us|england and feed others country poor while you abuse your own|its a shame how proudly you brag that we have good live in india|pakistan etc|where we have servants|really servants are not humans|yes you all need to stop the scam of making young people of india pakistan|kashmir fight so you can serve the western powers and get favors|corrupt|indian go get caught but they have unlimited money from the working indian to give charity in the western country|only you can stop this scam but not letting these politicians convince you from killing each other so they can make money|its all about your money|you all have no idea how hard you work compare to the rest of the world,3
facebook_corpus_msr_505380,insider trading in havells by promoters|can sebi book them,1
facebook_corpus_msr_497040,i would like to bring to your notice|that banks are acting or adding indirectly to criminals|the screens in the atm should have a smart screen filter|which they do not|if fact now|the account balance can be seen by everyone in the bank,1
facebook_corpus_msr_441449,do you see any surge in asian paints for the next months,1
facebook_corpus_msr_438168,magnes ore price year high what about moil,1
facebook_corpus_msr_1922842,reporters should take the reaction of people who elected him,1
facebook_corpus_msr_1453610,law only for poorman,2
facebook_corpus_msr_1519289,entertainment who is your favourite bollywood mother,1
facebook_corpus_msr_1972654,virat kohli did not take field after injuring his right shoulder on the opening day of the third test against australia,1
facebook_corpus_msr_498025,guess other avenues in world are dampening which is driving india market|but again can not see any intrinsic triggers,1
facebook_corpus_msr_415756,anuj sir and sonia mam please suggest|should we buy huge quantities of united spirits|will it become multibeggar,1
facebook_corpus_msr_422287,buy sunglasses online at low prices in india amazon|in from popular brands such as fastrack|ray ban and more http amzn|to matt r,1
facebook_corpus_msr_1525389,wife is not meat|meat does not have its right but wife has|you can choose meat to eat or not but you can not just throw your wife if you are married,2
facebook_corpus_msr_1613978,wt abt omg,1
facebook_corpus_msr_1723800,he s doing all these drama|because he s out of business and he wants a ticket from bjp|that s why,3
facebook_corpus_msr_1804989,anna ji is reading too much too early|he knows what it needs to be in politics and i am surprised why has he not praised aaps works|rss shadow|what happened to his lokpal,1
facebook_corpus_msr_379470,modiji now its time to give control in the hands of army,2
facebook_corpus_msr_432128,can we know whom you want to be pm|owaisi|sufiyan,2
facebook_corpus_msr_2041533,kudos kangana taking a lone stand in an industry filled with cliques makes us realize just how strong you are anyways if anyone should leave the industry it should be karan himself you have more talent than he would have in ten lives,2
facebook_corpus_msr_1582218,garbage|its so perfect that it never worked anywhere in the world|it gave too much power to the leaders and removed all power from the people|in theory it should have worked the other way round|how amazing that this fool made a perfect system for ants and bees to follow mindlessly|he just forgot humans have desires and you can not just climb the ladder of politics and become a dictator|there are artists|comedians|businessmen and numerous other ways people want to grow|its a great idea that everyone live in one giant apartment but where is the economics to build it|everyone work who buys the goods,3
facebook_corpus_msr_420480,if earning is not up in coming months how i can belive in indian equity that popping now only based on expectaions,1
facebook_corpus_msr_323749,it is none but the than advertisement|is it mayr|vimal|read taylor,1
facebook_corpus_msr_490962,in a religion driven economy atheist becomes a threat :thinking_face:,2
facebook_corpus_msr_446098,great work|people who do not support modi are jokers and cartoons like rahul g and arvind k,3
facebook_corpus_msr_330987,seriously|this is a big deal in today s date and time,1
facebook_corpus_msr_481990,congratulations chef|you|make us proud|looking forward to visiting one of yours restaurants when on our next visit to india,1
facebook_corpus_msr_1956924,the author is very free with his words and has scant regard for balance|examination of different viewpoints and reasonableness of conjecture|but i guess he likes this brand of sensationalism which can earn him some brownie points among the armchair left leaning liberal intellectuals,2
facebook_corpus_msr_405516,pakistan is an associate country|vl be vanished in yrs from now|already gwador port on lease to china for yrs|china slowly building colony in pakistan|slow poison vl vanish dem by chinese,2
facebook_corpus_msr_2280102,thanks kuwait for standing up to international pressure|the islamic people are beautiful|kind|loving|understanding|and god fearing people who were generous with their love for me|i still love you kuwait and i hope i always will|may allah bless you all and forever|i miss you so very much,1
facebook_corpus_msr_334037,to deal with them as it was announced on th|deomonitisation|what happened|every channel and anchor is shy of questioning,1
facebook_corpus_msr_491142,could you please tell what to do with idea cellular|do you see any potential in the stock|thank you,1
facebook_corpus_msr_1613984,and also paid by congress,3
facebook_corpus_msr_1922840,why delhi police let him go back|he should be jailed met the worsttreatment,2
facebook_corpus_msr_1805290,anna hazare is the biggest agent of bjp,3
facebook_corpus_msr_439347,good move by dhoni to quit from odi t captainship which will enable him to be a mentor to youngsters and to be a transformational leader to create many more match winners and match winning captains for india|every cricket match is a project which goes through risk mitigations|similarly several such risks mitigations recorded in this book|http i|amazon|in dp,1
facebook_corpus_msr_334170,kindly focus on nexus of drug mafia as u promised before election|for mrs gandhi lots of chamche sitting in delhi,2
facebook_corpus_msr_470028,wow|now take that money and give it to kingfisher,1
facebook_corpus_msr_1649484,all devils muslims never stay peaceful any part of world you go to works in saudi arabia you are starring terrorist acative idiot s,2
facebook_corpus_msr_472780,hi prashant|i have been a big fan of yours since old days|can i get one opportunity to meet you for a minute|ndtv neva gave me an opportunity to meet you|hope cnbc tv fulfills my dream|it would be happiest day of my life|thanks in advance,1
facebook_corpus_msr_1805071,thank you anna for not joining aap|otherwise aap may vanish early,2
facebook_corpus_msr_327800,hemon das|did you read the quran by your own and the several time beheaded the kaffirs line is thier|or you referring through the google|,1
facebook_corpus_msr_451732,everyone riding this bike will soon turn into ghosts|that s the message from launch ceremony,2
facebook_corpus_msr_2346488,and u r not beautiful at all,3
facebook_corpus_msr_451889,anyone remember|bajaj ran an ad calling bullet|avengers brother|on brotherhood day,1
facebook_corpus_msr_2175507,only life time actor that too cz he s an old legend no doubt he was great bt his era has gone now all he s doing is just timepass,2
facebook_corpus_msr_421239,gst council yet to fit commodities into tax slabs,1
facebook_corpus_msr_399654,now this is called the surgical strike which the enemy admit itself,1
facebook_corpus_msr_2159095,murder of democracy,3
facebook_corpus_msr_1563554,you are dumb lmao,3
facebook_corpus_msr_1818410,and whom to blame for rising violence against minorities,2
facebook_corpus_msr_323726,met gala is all about fun and outrageous outfits|she looks amazing is that outfit|repetitive jokes are so passé,1
facebook_corpus_msr_2018639,she got married even before college|she does not know what does work involve and what does it mean barring how one feels when working|so,3
facebook_corpus_msr_1487733,egoistic words|over confident,3
facebook_corpus_msr_1525099,yes they pelting stone at dog because u bites their children,2
facebook_corpus_msr_2115231,wait and watch|tiger will hunt the kangaroo like never b,1
